AGE,HS_GPA,Cum_GPA,Comp_sex,comp_lev,Cum GPA BOT group,Ethnicity,CrsHierarchy,Cum Units BOT group,comp_enrol,CatalogNum,Course Number,Class Type,Comp Pell,CourseDpt,Course,ENR_STATUS,EOP_STATUS,ETH_WASC,FGS_all,FresnoSArea,FullTime,GPA_T1,GPAcum_T1,GradeNum,Grade,Grd Points,HSGPA,LCOM Group,MajorDesc,PELL_Recipient,PERIOD,Pass,Semester,Course Number_1,Profile 2,RemEngl,RemMath,SAT_COMP,SAT_MATH,SAT_VERB,SEX,Tot Enrl,Transcript Description
19,2.5-2.9,2,Female,Freshman,2.0-2.4,White,32726,0-14,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,0,1,1,3,2.438,3,B,12,2.7699999809999998,NA,Pre-Psychology,0,20042,1,Sp04,32726,2.5-2.9,1,1,800,390,410,F,142,MAJOR: PRE-PSYCHOLOGY
19,3.0-3.4,3.25,Female,Freshman,3.0-3.4,White,32727,0-14,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,White,1,1,1,1.85,2.52,3,B,12,3.200000048,NA,Pre-Psychology,0,20042,1,Sp04,32727,3.0-3.4,0,1,800,350,450,F,131,MAJOR: PRE-PSYCHOLOGY
19,2.5-2.9,2.67,Female,Freshman,2.5-2.9,White,32727,0-14,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,White,1,1,1,2.13,2.412,2,C,8,2.99000001,NA,Pre-Psychology,0,20042,1,Sp04,32727,2.5-2.9,1,1,940,480,460,F,131,MAJOR: PRE-PSYCHOLOGY
19,3.0-3.4,3.6,Female,Freshman,3.5-4.0,White,32726,15-29,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,0,0,1,3.81,3.71,4,A,16,3.109999895,NA,Liberal Studies-Blended Pgm,0,20042,1,Sp04,32726,3.0-3.4,0,0,1310,690,620,F,142,MAJOR: LIBERAL STUDIES - BLENDED PROGRAM
19,3.5-4.0,3.07,Female,Freshman,3.0-3.4,White,32726,15-29,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,0,0,1,3,3.045,3,B,12,3.920000076,NA,Undeclared                UGRD,0,20042,1,Sp04,32726,3.5-4.0,0,0,1080,520,560,F,142,MAJOR: UNDECLARED
19,3.5-4.0,3.2,Female,Freshman,3.0-3.4,White,32727,15-29,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,White,1,0,1,2.86,3.034,3,B,12,3.670000076,NA,Undeclared                UGRD,0,20042,1,Sp04,32727,3.5-4.0,0,0,940,520,420,F,131,MAJOR: UNDECLARED
20,2.5-2.9,2.07,Female,Sophomore,2.0-2.4,African American,32726,30-44,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,African American,1,1,1,1.75,2.017,1,D,4,2.859999895,NA,Biology-Molecu Cell And Devl,0,20042,0,Sp04,32726,2.5-2.9,0,1,1090,520,570,F,142,MAJOR: BIOLOGY - MOLECULAR CELLULAR AND DEVELOPMENTAL BIOLOGY OPTION
20,3.0-3.4,2.92,Female,Sophomore,2.5-2.9,Asian,32726,30-44,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Asian,1,1,1,3,2.935,3,B,12,3.25,NA,Art - Graphic Design Option,0,20042,1,Sp04,32726,3.0-3.4,1,1,670,360,310,F,142,MAJOR: ART - GRAPHIC DESIGN OPTION
20,3.0-3.4,2.45,Female,Sophomore,2.0-2.4,Asian,32726,30-44,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Asian,NA,1,1,2.77,2.723,3,B,12,3,NA,Pre-Nursing,0,20042,1,Sp04,32726,3.0-3.4,1,1,970,540,430,F,142,MAJOR: PRE-NURSING
20,> 4.0,3.44,Female,Sophomore,3.0-3.4,Asian,32726,45-59,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Asian,NA,1,1,3.13,3.371,4,A,16,4.230000019,NA,Chemistry,0,20042,1,Sp04,32726,> 4.0,1,0,920,400,520,F,142,MAJOR: CHEMISTRY
20,3.0-3.4,2.65,Female,Sophomore,2.5-2.9,Hispanic,32727,30-44,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,Hispanic,NA,1,1,3.54,2.88,4,A,16,3.210000038,NA,Pre-Nursing,0,20042,1,Sp04,32727,3.0-3.4,1,1,NA,NA,NA,F,131,MAJOR: PRE-NURSING
20,3.0-3.4,2.17,Female,Sophomore,2.0-2.4,Hispanic,32726,30-44,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Hispanic,1,1,1,1.7,2.214,2,C,8,3.130000114,NA,Pre-Nursing,0,20042,1,Sp04,32726,3.0-3.4,1,1,910,450,460,F,142,MAJOR: PRE-NURSING
20,3.5-4.0,2.58,Female,Sophomore,2.5-2.9,Hispanic,32726,30-44,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Hispanic,1,1,1,2.23,2.64,2,C,8,3.700000048,NA,Pre-Business,0,20042,1,Sp04,32726,3.5-4.0,0,1,810,360,450,F,142,MAJOR: PRE-BUSINESS
20,3.0-3.4,2.14,Female,Sophomore,2.0-2.4,Hispanic,32726,30-44,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Hispanic,1,0,1,2.85,2.775,4,A,16,3,NA,Pre-Psychology,0,20042,1,Sp04,32726,3.0-3.4,1,1,970,510,460,F,142,MAJOR: PRE-PSYCHOLOGY
19,3.0-3.4,3.3,Female,Sophomore,3.0-3.4,Hispanic,32726,30-44,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Hispanic,1,1,1,3,3.209,3,B,12,3.1900000569999998,NA,Pre-Psychology,0,20042,1,Sp04,32726,3.0-3.4,0,1,810,400,410,F,142,MAJOR: PRE-PSYCHOLOGY
18,3.5-4.0,3.19,Female,Sophomore,3.0-3.4,Unknown,32727,30-44,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,Unknown,0,1,1,3.64,3.308,3,B,12,3.8499999049999998,NA,Biol-Organismic & General,0,20042,1,Sp04,32727,3.5-4.0,0,0,NA,NA,NA,F,131,MAJOR: BIOLOGY - ORGANISMIC AND GENERAL BIOLOGY OPTION
21,3.5-4.0,2.1,Female,Sophomore,2.0-2.4,Unknown,32726,30-44,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Unknown,NA,1,1,2.71,2.452,4,A,16,3.5,NA,Undeclared                UGRD,0,20042,1,Sp04,32726,3.5-4.0,1,1,860,440,420,F,142,MAJOR: UNDECLARED
19,3.5-4.0,3.56,Female,Sophomore,3.5-4.0,White,32726,30-44,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,NA,1,1,3.33,3.475,4,A,16,3.9000000950000002,NA,Communication,0,20042,1,Sp04,32726,3.5-4.0,0,0,1170,600,570,F,142,MAJOR: COMMUNICATION
20,2.5-2.9,3.05,Female,Sophomore,3.0-3.4,White,32727,45-59,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,White,1,0,1,3.59,3.2,3,B,12,2.9000000950000002,NA,Interior Design,0,20042,1,Sp04,32727,2.5-2.9,1,0,950,510,440,F,131,MAJOR: INTERIOR DESIGN
21,3.5-4.0,2.81,Female,Sophomore,2.5-2.9,White,32726,45-59,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,NA,1,1,2.67,2.845,3,B,12,3.670000076,NA,Kinesiology-Exercise Science,0,20042,1,Sp04,32726,3.5-4.0,1,1,600,350,250,F,142,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
20,3.0-3.4,2.67,Female,Sophomore,2.5-2.9,White,32726,30-44,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,NA,1,1,3,2.721,3,B,12,3.079999924,NA,Liberal Studies-Blended Pgm,0,20042,1,Sp04,32726,3.0-3.4,0,0,NA,NA,NA,F,142,MAJOR: LIBERAL STUDIES - BLENDED PROGRAM
19,3.0-3.4,2.87,Female,Sophomore,2.5-2.9,White,32727,30-44,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,White,0,0,1,2.08,2.833,3,B,12,3.4000000950000002,NA,Undeclared                UGRD,0,20042,1,Sp04,32727,3.0-3.4,1,1,900,470,430,F,131,MAJOR: UNDECLARED
19,3.0-3.4,3.77,Male,Freshman,3.5-4.0,African American,32726,0-14,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,African American,1,0,1,4,3.903,4,A,16,3.029999971,NA,Biol-Physiology & Anatomy,0,20042,1,Sp04,32726,3.0-3.4,1,0,NA,NA,NA,M,142,MAJOR: BIOLOGY - PHYSIOLOGY AND ANATOMY OPTION
20,2.5-2.9,2.24,Male,Freshman,2.0-2.4,Asian,32727,15-29,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,Asian,NA,1,1,3,2.581,4,A,16,2.549999952,NA,Pre-Psychology,0,20042,1,Sp04,32727,2.5-2.9,0,0,1110,530,580,M,131,MAJOR: PRE-PSYCHOLOGY
19,3.0-3.4,2.25,Male,Freshman,2.0-2.4,Asian,32726,0-14,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Asian,1,1,1,3.43,2.684,3,B,12,3.299999952,NA,Undeclared                UGRD,0,20042,1,Sp04,32726,3.0-3.4,0,0,970,520,450,M,142,MAJOR: UNDECLARED
20,2.5-2.9,3.19,Male,Freshman,3.0-3.4,Hispanic,32726,15-29,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Hispanic,1,1,1,3,3.13,3,B,12,2.819999933,NA,Biol-Organismic & General,0,20042,1,Sp04,32726,2.5-2.9,0,0,860,480,380,M,142,MAJOR: BIOLOGY - ORGANISMIC AND GENERAL BIOLOGY OPTION
20,3.0-3.4,3.2,Male,Freshman,3.0-3.4,Hispanic,32726,15-29,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Hispanic,1,1,1,2.63,2.903,3,B,12,3.279999971,NA,Pre-Psychology,0,20042,1,Sp04,32726,3.0-3.4,0,0,1060,480,580,M,142,MAJOR: PRE-PSYCHOLOGY
19,2.5-2.9,0.63,Male,Freshman,0.5-0.9,Unknown,32727,0-14,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,Unknown,0,1,1,3.11,1.722,3,B,12,2.8499999049999998,NA,Computer Science,0,20042,1,Sp04,32727,2.5-2.9,0,0,1200,620,580,M,131,MAJOR: COMPUTER SCIENCE
19,2.5-2.9,2.15,Male,Freshman,2.0-2.4,White,32727,0-14,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,White,0,0,1,3.06,2.846,4,A,16,2.609999895,NA,Kinesiology-Athletic Training,0,20042,1,Sp04,32727,2.5-2.9,0,0,1030,520,510,M,131,MAJOR: KINESIOLOGY - ATHLETIC TRAINING OPTION
19,3.0-3.4,2.4,Male,Freshman,2.0-2.4,White,32726,15-29,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,NA,1,1,2.3,2.429,2,C,8,3.2300000190000002,NA,Pre-Business,0,20042,1,Sp04,32726,3.0-3.4,1,0,NA,NA,NA,M,142,MAJOR: PRE-BUSINESS
19,3.5-4.0,3.4,Male,Freshman,3.0-3.4,White,32726,15-29,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,1,1,1,3.7,3.52,4,A,16,3.970000029,NA,Pre-Psychology,0,20042,1,Sp04,32726,3.5-4.0,0,0,1210,640,570,M,142,MAJOR: PRE-PSYCHOLOGY
19,2.5-2.9,3.33,Male,Freshman,3.0-3.4,White,32727,15-29,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,White,NA,1,1,3,3.194,3,B,12,2.890000105,NA,Civil Engineering,0,20042,1,Sp04,32727,2.5-2.9,0,0,1100,610,490,M,131,MAJOR: CIVIL ENGINEERING
19,2.5-2.9,2.88,Male,Freshman,2.5-2.9,White,32726,15-29,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,0,0,1,2.8,2.833,3,B,12,2.9000000950000002,NA,Computer Science,0,20042,1,Sp04,32726,2.5-2.9,1,0,950,510,440,M,142,MAJOR: COMPUTER SCIENCE
19,2.5-2.9,1.5,Male,Freshman,1.5-1.9,White,32727,15-29,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,White,NA,1,1,0.35,0.828,0,F,0,2.680000067,NA,Undeclared                UGRD,0,20042,0,Sp04,32727,2.5-2.9,1,0,920,520,400,M,131,MAJOR: UNDECLARED
20,2.5-2.9,2.31,Male,Sophomore,2.0-2.4,Asian,32727,30-44,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,Asian,NA,1,1,2.83,2.431,2,C,8,2.5,NA,Art - Graphic Design Option,0,20042,1,Sp04,32727,2.5-2.9,0,1,940,380,560,M,131,MAJOR: ART - GRAPHIC DESIGN OPTION
20,2.5-2.9,2.17,Male,Sophomore,2.0-2.4,Unknown,32726,30-44,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Unknown,0,0,1,0,1.219,0,F,0,2.569999933,NA,Physics,0,20042,0,Sp04,32726,2.5-2.9,0,0,1310,630,680,M,142,MAJOR: PHYSICS
20,3.0-3.4,2.08,Male,Sophomore,2.0-2.4,White,32727,30-44,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,White,0,1,1,2.71,2.373,2,C,8,3.4000000950000002,NA,M Comm & Journ-Broadcast Journ,0,20042,1,Sp04,32727,3.0-3.4,0,0,1240,620,620,M,131,MAJOR: MASS COMMUNICATION AND JOURNALISM - BROADCAST JOURNALISM OPTION
20,2.5-2.9,2.54,Male,Sophomore,2.5-2.9,White,32726,30-44,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,0,0,1,3.33,2.745,3,B,12,2.700000048,NA,History,0,20042,1,Sp04,32726,2.5-2.9,1,1,NA,NA,NA,M,142,MAJOR: HISTORY
21,Unknown,2.1,Male,Junior,2.0-2.4,Asian,32727,75-89,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,Asian,0,1,1,3.24,2.475,4,A,16,NA,NA,Music-General Music Education,0,20042,1,Sp04,32727,Unknown,0,1,980,480,500,M,131,MAJOR: MUSIC - MUSIC EDUCATION OPTION
22,3.0-3.4,3.2,Male,Junior,3.0-3.4,White,32726,60-74,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,0,1,1,4,3.338,4,A,16,3.470000029,NA,Pre-Psychology,0,20042,1,Sp04,32726,3.0-3.4,0,0,1240,690,550,M,142,MAJOR: PRE-PSYCHOLOGY
21,3.5-4.0,3,Female,Sophomore,3.0-3.4,Hispanic,32727,45-59,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,3.09,3.016,3,B,12,3.5999999049999998,NA,Pre-Psychology,0,20042,1,Sp04,32727,3.5-4.0,1,1,720,400,320,F,131,MAJOR: PRE-PSYCHOLOGY
20,3.0-3.4,3.11,Female,Sophomore,3.0-3.4,Hispanic,32727,30-44,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,3.08,3.104,4,A,16,3.1500000950000002,NA,Undeclared                UGRD,0,20042,1,Sp04,32727,3.0-3.4,1,1,1040,520,520,F,131,MAJOR: UNDECLARED
20,Unknown,2.54,Female,Sophomore,2.5-2.9,White,32726,30-44,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,Y,White,NA,1,1,2.77,2.766,3,B,12,NA,NA,Undeclared                UGRD,0,20042,1,Sp04,32726,Unknown,0,1,NA,NA,NA,F,142,MAJOR: UNDECLARED
19,3.0-3.4,3,Female,Freshman,3.0-3.4,Asian,32727,15-29,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,Asian,1,0,1,4,3.448,4,A,16,3.089999914,NA,Pre-Nursing,0,20042,1,Sp04,32727,3.0-3.4,0,0,1040,550,490,F,131,MAJOR: PRE-NURSING
19,3.5-4.0,3.4,Female,Freshman,3.0-3.4,Hispanic,32727,15-29,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,Hispanic,1,1,1,3.14,3.276,2,C,8,3.8499999049999998,NA,Pre-Business,0,20042,1,Sp04,32727,3.5-4.0,1,0,NA,NA,NA,F,131,MAJOR: PRE-BUSINESS
19,3.0-3.4,3.5,Female,Freshman,3.5-4.0,Hispanic,32726,0-14,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Hispanic,1,0,1,3.43,3.462,3,B,12,3.450000048,NA,Pre-Psychology,0,20042,1,Sp04,32726,3.0-3.4,1,1,780,420,360,F,142,MAJOR: PRE-PSYCHOLOGY
19,3.0-3.4,2.6,Female,Freshman,2.5-2.9,Hispanic,32726,15-29,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Hispanic,0,0,1,1.31,1.935,3,B,12,3.210000038,NA,Undeclared                UGRD,0,20042,1,Sp04,32726,3.0-3.4,0,0,1070,530,540,F,142,MAJOR: UNDECLARED
19,3.5-4.0,3.81,Female,Freshman,3.5-4.0,White,32726,15-29,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,1,0,1,3.84,3.829,4,A,16,3.910000086,NA,Pre-Physical Therapy,0,20042,1,Sp04,32726,3.5-4.0,0,0,1000,510,490,F,142,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
19,3.5-4.0,4,Female,Freshman,3.5-4.0,White,32727,0-14,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,White,1,0,1,3.25,3.571,4,A,16,3.539999962,NA,Pre-Physical Therapy,0,20042,1,Sp04,32727,3.5-4.0,1,0,1080,590,490,F,131,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
19,3.0-3.4,3.69,Female,Freshman,3.5-4.0,White,32726,0-14,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,1,1,1,3.31,3.567,4,A,16,3,NA,Pre-Nursing,0,20042,1,Sp04,32726,3.0-3.4,0,0,1020,550,470,F,142,MAJOR: PRE-NURSING
19,3.5-4.0,3.67,Female,Freshman,3.5-4.0,White,32726,0-14,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,1,1,1,3.44,3.52,4,A,16,3.5,NA,Pre-Nursing,0,20042,1,Sp04,32726,3.5-4.0,0,1,NA,NA,NA,F,142,MAJOR: PRE-NURSING
19,3.0-3.4,3,Female,Freshman,3.0-3.4,White,32726,0-14,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,1,0,1,4,3.586,4,A,16,3.460000038,NA,Pre-Psychology,0,20042,1,Sp04,32726,3.0-3.4,1,0,940,480,460,F,142,MAJOR: PRE-PSYCHOLOGY
19,3.0-3.4,3.85,Female,Freshman,3.5-4.0,White,32726,15-29,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,0,0,1,2.77,3.308,3,B,12,3,NA,Undeclared                UGRD,0,20042,1,Sp04,32726,3.0-3.4,0,1,810,380,430,F,142,MAJOR: UNDECLARED
18,3.0-3.4,2.69,Male,Freshman,2.5-2.9,African American,32726,0-14,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,African American,1,0,1,2.8,2.739,4,A,16,3.170000076,NA,Biol-Organismic & General,0,20042,1,Sp04,32726,3.0-3.4,0,1,910,460,450,M,142,MAJOR: BIOLOGY - ORGANISMIC AND GENERAL BIOLOGY OPTION
19,3.0-3.4,2.4,Male,Freshman,2.0-2.4,White,32726,15-29,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,1,0,1,3.13,2.767,3,B,12,3.450000048,NA,Interior Design,0,20042,1,Sp04,32726,3.0-3.4,0,1,NA,NA,NA,M,142,MAJOR: INTERIOR DESIGN
20,2.5-2.9,2.67,Male,Junior,2.5-2.9,Hispanic,32726,60-74,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Hispanic,1,1,1,3,3,3,B,12,2.799999952,NA,Undeclared                UGRD,0,20042,1,Sp04,32726,2.5-2.9,0,1,970,470,500,M,142,MAJOR: UNDECLARED
19,3.5-4.0,3.36,Female,Freshman,3.0-3.4,African American,32726,15-29,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,Y,African American,1,1,1,2.79,3.071,4,A,16,3.869999886,NA,Undeclared                UGRD,0,20042,1,Sp04,32726,3.5-4.0,0,0,1000,560,440,F,142,MAJOR: UNDECLARED
19,2.5-2.9,1.86,Female,Freshman,1.5-1.9,African American,32727,15-29,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,African American,1,1,1,1.13,1.439,3,B,12,2.9000000950000002,NA,Pre-Psychology,0,20042,1,Sp04,32727,2.5-2.9,1,1,NA,NA,NA,F,131,MAJOR: PRE-PSYCHOLOGY
20,3.0-3.4,2.24,Female,Sophomore,2.0-2.4,Unknown,32726,30-44,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Unknown,NA,1,1,2.77,2.623,3,B,12,3.039999962,NA,Undeclared                UGRD,0,20042,1,Sp04,32726,3.0-3.4,1,1,810,410,400,F,142,MAJOR: UNDECLARED
21,3.5-4.0,3.15,Male,Sophomore,3.0-3.4,Asian,32727,45-59,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,Y,Asian,NA,1,1,3.53,3.258,4,A,16,3.829999924,NA,Health Sci-Comm Health,0,20042,1,Sp04,32727,3.5-4.0,1,0,NA,NA,NA,M,131,MAJOR: HEALTH SCIENCE - COMMUNITY HEALTH OPTION
21,2.5-2.9,2.08,Female,Sophomore,2.0-2.4,Hispanic,32727,30-44,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,Hispanic,1,1,1,2.3,2.486,2,C,8,2.700000048,NA,Pre-Nursing,0,20042,1,Sp04,32727,2.5-2.9,1,1,620,350,270,F,131,MAJOR: PRE-NURSING
19,3.0-3.4,2.75,Male,Freshman,2.5-2.9,Unknown,32727,0-14,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,Unknown,NA,1,1,2.54,2.64,3,B,12,3,NA,Undeclared                UGRD,0,20042,1,Sp04,32727,3.0-3.4,1,1,1010,540,470,M,131,MAJOR: UNDECLARED
19,3.0-3.4,4,Female,Freshman,3.5-4.0,Unknown,32726,0-14,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Unknown,0,1,1,3.7,3.842,4,A,16,3.410000086,NA,Pre-Nursing,0,20042,1,Sp04,32726,3.0-3.4,1,1,720,340,380,F,142,MAJOR: PRE-NURSING
19,3.5-4.0,3.25,Female,Freshman,3.0-3.4,White,32727,0-14,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,White,1,0,1,3.65,3.483,4,A,16,3.890000105,NA,Crim-Victimology,0,20042,1,Sp04,32727,3.5-4.0,0,1,930,470,460,F,131,MAJOR: CRIMINOLOGY - VICTIMOLOGY OPTION
19,2.5-2.9,3.75,Female,Freshman,3.5-4.0,Hispanic,32726,15-29,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,NA,1,1,2.57,3.115,3,B,12,2.960000038,NA,Pre-Physical Therapy,0,20042,1,Sp04,32726,2.5-2.9,1,1,NA,NA,NA,F,142,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
19,3.5-4.0,3.5,Male,Freshman,3.5-4.0,Unknown,32726,0-14,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Unknown,NA,0,1,4,3.739,4,A,16,3.710000038,NA,Undeclared                UGRD,0,20042,1,Sp04,32726,3.5-4.0,0,0,1150,580,570,M,142,MAJOR: UNDECLARED
21,3.5-4.0,3.13,Female,Freshman,3.0-3.4,African American,32726,15-29,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,African American,1,1,1,3.23,3.162,3,B,12,3.670000076,NA,Pre-Psychology,0,20042,1,Sp04,32726,3.5-4.0,0,1,870,440,430,F,142,MAJOR: PRE-PSYCHOLOGY
20,3.0-3.4,3.42,Female,Freshman,3.0-3.4,Asian,32726,15-29,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Asian,0,0,1,3.24,3.333,4,A,16,3,NA,Health Sci-Env Health/Ind Hyg,0,20042,1,Sp04,32726,3.0-3.4,1,1,970,460,510,F,142,MAJOR: HEALTH SCIENCE - ENVIRONMENTAL HEALTH SCIENCE/INDUSTRIAL HYGIENE OPTION
20,3.0-3.4,3,Female,Freshman,3.0-3.4,Unknown,32726,15-29,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Unknown,NA,1,1,2.53,2.805,3,B,12,3.430000067,NA,Pre-Psychology,0,20042,1,Sp04,32726,3.0-3.4,1,1,750,350,400,F,142,MAJOR: PRE-PSYCHOLOGY
22,Unknown,2.26,Female,Senior,2.0-2.4,Asian,32726,90-104,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Asian,1,1,1,2.54,2.561,3,B,12,NA,NA,Biol-Organismic & General,0,20042,1,Sp04,32726,Unknown,0,1,680,320,360,F,142,MAJOR: BIOLOGY - ORGANISMIC AND GENERAL BIOLOGY OPTION
20,3.0-3.4,2.88,Female,Sophomore,2.5-2.9,Hispanic,32727,30-44,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,NA,1,1,2.4,2.773,3,B,12,3.420000076,NA,Pre-Nursing,0,20042,1,Sp04,32727,3.0-3.4,1,0,760,380,380,F,131,MAJOR: PRE-NURSING
19,3.5-4.0,3.46,Female,Freshman,3.0-3.4,Asian,32727,15-29,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,Asian,0,1,1,3.29,3.37,4,A,16,3.539999962,NA,Chemistry,0,20042,1,Sp04,32727,3.5-4.0,1,1,900,490,410,F,131,MAJOR: CHEMISTRY
20,3.5-4.0,3.43,Female,Sophomore,3.0-3.4,Hispanic,32726,30-44,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Hispanic,1,1,1,3.77,3.537,4,A,16,3.75999999,NA,Kinesiology-Athletic Training,0,20042,1,Sp04,32726,3.5-4.0,0,1,970,440,530,F,142,MAJOR: KINESIOLOGY - ATHLETIC TRAINING OPTION
33,Unknown,2.64,Female,Senior,2.5-2.9,White,32726,90-104,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,White,0,1,1,2.6,2.632,2,C,8,NA,NA,Pre-Psychology,0,20042,1,Sp04,32726,Unknown,0,0,900,400,500,F,142,MAJOR: PRE-PSYCHOLOGY
20,3.5-4.0,2.71,Male,Sophomore,2.5-2.9,White,32727,45-59,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,White,NA,1,1,2.89,2.763,3,B,12,3.930000067,NA,Pre-Nursing,0,20042,1,Sp04,32727,3.5-4.0,0,0,1250,580,670,M,131,MAJOR: PRE-NURSING
18,3.5-4.0,2.2,Female,Freshman,2.0-2.4,African American,32727,15-29,Continuing,10,32727,E,Not,Psychology,PSYCH 10,1,NA,African American,1,0,1,3,2.52,3,B,12,3.549999952,NA,Pre-Psychology,0,20042,1,Sp04,32727,3.5-4.0,1,1,900,460,440,F,131,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,2.69,Female,Freshman,2.5-2.9,Hispanic,32726,0-14,Continuing,10,32726,E,Not,Psychology,PSYCH 10,1,NA,Hispanic,NA,1,1,3,2.826,3,B,12,3.539999962,NA,Pre-Nursing,0,20042,1,Sp04,32726,3.5-4.0,0,0,840,400,440,F,142,MAJOR: PRE-NURSING
