AGE,HS_GPA,Cum_GPA,Comp_sex,comp_lev,Cum GPA BOT group,Ethnicity,CrsHierarchy,Cum Units BOT group,comp_enrol,CatalogNum,Course Number,Class Type,Comp Pell,CourseDpt,Course,ENR_STATUS,EOP_STATUS,ETH_WASC,FGS_all,FresnoSArea,FullTime,GPA_T1,GPAcum_T1,GradeNum,Grade,Grd Points,HSGPA,INSTI_NAME,LCOM Group,MajorDesc,PELL_Recipient,PERIOD,Pass,Semester,Course Number,Profile 2,RemEngl,RemMath,SAT_COMP,SAT_MATH,SAT_VERB,SEX,Tot Enrl,Transcript Description
19,3.0-3.4,3,Female,Freshman,3.0-3.4,Hispanic,32074,0-14,Continuing,10,32074,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.75,2.167,0,F,0,3.299999952,Sanger High,,Crim-Law Enforcement,0,20122,0,Sp12,32074,3.0-3.4,1,1,570,370,200,F,249,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
21,3.0-3.4,1.93,Female,Freshman,1.5-1.9,Hispanic,32073,15-29,Continuing,10,32073,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,1.25,1.732,0,F,0,3,Exeter High,,Biology,0,20122,0,Sp12,32073,3.0-3.4,1,1,640,300,340,F,253,MAJOR: BIOLOGY
19,3.0-3.4,3,Female,Freshman,3.0-3.4,Unknown,32073,0-14,Continuing,10,32073,E,Not,Psychology,PSYCH 10,1,N,Unknown,1,1,1,2.33,2.667,1,D,3,3.119999886,Herbert Hoover High,,Undeclared                UGRD,0,20122,0,Sp12,32073,3.0-3.4,1,1,,,,F,253,MAJOR: UNDECLARED
19,3.0-3.4,2.25,Female,Freshman,2.0-2.4,White,32074,0-14,Continuing,10,32074,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,1.5,1.875,1,D,3,3.460000038,Clovis West High,,Kinesiology-Exercise Science,0,20122,0,Sp12,32074,3.0-3.4,1,1,840,420,420,F,249,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
19,> 4.0,2.93,Female,Freshman,2.5-2.9,White,32074,15-29,Continuing,10,32074,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,1.21,2.071,1,D,3,4.320000172,Liberty High,,Health Science-Env/Occ Hlth&S,0,20122,0,Sp12,32074,> 4.0,0,0,1230,610,620,F,249,MAJOR: HEALTH SCIENCE - ENVIRONMENTAL/OCCUPATIONAL HEALTH AND SAFETY OPTION
20,2.5-2.9,3,Female,Sophomore,3.0-3.4,White,32073,30-44,Continuing,10,32073,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,2,2.673,0,F,0,2.910000086,San Benito High,,Pre-Nursing,0,20122,0,Sp12,32073,2.5-2.9,1,0,910,510,400,F,253,MAJOR: PRE-NURSING
19,2.0-2.4,1.67,Male,Freshman,1.5-1.9,African American,32073,0-14,Continuing,10,32073,E,Not,Psychology,PSYCH 10,1,N,African American,0,0,0,1.57,1.625,0,F,0,2.200000048,Cabrillo High,,Political Science,0,20122,0,Sp12,32073,2.0-2.4,0,1,970,410,560,M,253,MAJOR: POLITICAL SCIENCE
19,3.0-3.4,2.67,Male,Freshman,2.5-2.9,Asian,32073,0-14,Continuing,10,32073,E,Not,Psychology,PSYCH 10,1,N,Asian,1,0,1,2.6,2.625,0,F,0,3,Salinas High,,Athletic Training,0,20122,0,Sp12,32073,3.0-3.4,1,1,940,520,420,M,253,MAJOR:  ATHLETIC TRAINING
19,3.0-3.4,2.75,Male,Freshman,2.5-2.9,Asian,32073,0-14,Continuing,10,32073,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,1.92,2.32,0,F,0,3.099999905,Chowchilla High,,Kinesiology-Exercise Science,0,20122,0,Sp12,32073,3.0-3.4,1,1,820,400,420,M,253,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
19,3.0-3.4,3,Male,Freshman,3.0-3.4,Asian,32074,0-14,Continuing,10,32074,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.25,2.625,0,F,0,3.289999962,Sunnyside High,,Crim-Law Enforcement,0,20122,0,Sp12,32074,3.0-3.4,1,1,,,,M,249,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
19,3.0-3.4,1.92,Male,Freshman,1.5-1.9,Hispanic,32073,0-14,Continuing,10,32073,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.33,1.864,0,F,0,3.170000076,Liberty High,,Art - Graphic Design Option,0,20122,0,Sp12,32073,3.0-3.4,0,0,1050,520,530,M,253,MAJOR: ART - GRAPHIC DESIGN OPTION
20,2.5-2.9,2.39,Male,Sophomore,2.0-2.4,Hispanic,32073,30-44,Continuing,10,32073,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,2.12,2.302,1,D,3,2.900000095,Chaminade College Preparatory,,* Pre-Physical Therapy,0,20122,0,Sp12,32073,2.5-2.9,1,1,870,490,380,M,253,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
20,2.5-2.9,1.97,Male,Sophomore,1.5-1.9,Two or More,32074,30-44,Continuing,10,32074,E,Not,Psychology,PSYCH 10,1,N,Two or More,1,0,1,1.33,1.784,0,F,0,2.670000076,Salinas High,,Kinesiology-Exercise Science,0,20122,0,Sp12,32074,2.5-2.9,1,1,960,510,450,M,249,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
19,3.5-4.0,3,Male,Freshman,3.0-3.4,Asian,32074,0-14,Continuing,10,32074,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.25,2.625,1,D,3,3.769999981,Clovis East High,,Pre-Nursing,0,20122,0,Sp12,32074,3.5-4.0,1,0,770,400,370,M,249,MAJOR: PRE-NURSING
19,2.5-2.9,3,Male,Freshman,3.0-3.4,Hispanic,32073,15-29,Continuing,10,32073,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,3.14,3.077,0,F,0,2.789999962,Buchanan High,,Kinesiology-Exercise Science,0,20122,0,Sp12,32073,2.5-2.9,1,0,880,480,400,M,253,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
20,3.0-3.4,2.47,Female,Sophomore,2.0-2.4,White,32493,30-44,Continuing,10,32493,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,2.29,2.423,0,F,0,3,Turlock High,,Pre-Business,0,20122,0,Sp12,32493,3.0-3.4,0,0,1090,540,550,F,83,MAJOR: PRE-BUSINESS
19,2.5-2.9,2,Female,Freshman,2.0-2.4,Hispanic,32493,0-14,Continuing,10,32493,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.25,2.167,1,D,3,2.799999952,Golden West High,,Pre-Nursing,0,20122,0,Sp12,32493,2.5-2.9,1,1,,,,F,83,MAJOR: PRE-NURSING
21,3.0-3.4,2.77,Female,Sophomore,2.5-2.9,Asian,32493,30-44,Continuing,10,32493,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,0,,,,W,0,3.440000057,Monache High,,Fm Con Sci-Fashion Merchandis,0,20122,,Sp12,32493,3.0-3.4,1,0,920,470,450,F,83,MAJOR: FAMILY AND CONSUMER SCIENCES
57,Unknown,2.46,Female,Senior,2.0-2.4,African American,32074,140+,Continuing,10,32074,E,Not,Psychology,PSYCH 10,1,Y,African American,1,1,1,,,,W,0,,Fresno City College,,Sociology,0,20122,,Sp12,32074,Unknown,0,0,,,,F,249,MAJOR: SOCIOLOGY
22,Unknown,,Female,Junior,,Hispanic,32073,60-74,Transfer,10,32073,E,Not,Psychology,PSYCH 10,4,N,Hispanic,1,1,0,3,2.682,,W,0,,Fresno City College,,Kines Gen Kin Personal Fit Tr,0,20122,,Sp12,32073,Unknown,0,0,,,,F,253,MAJOR: KINESIOLOGY - GENERAL KINESIOLOGY
20,3.5-4.0,3.6,Female,Freshman,3.5-4.0,White,75712,15-29,Continuing,10,75712,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,3.6,3.6,3,B,9,4,Las Lomas High,,Crim-Forensic Behavioral Scien,0,20124,1,F12,75712,3.5-4.0,0,0,1170,550,620,F,257,CRIMINOLOGY - FORENSIC BEHAVIORAL SCIENCES
19,2.5-2.9,3.1,Female,Sophomore,3.0-3.4,Hispanic,75712,30-44,Continuing,10,75712,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.17,3.125,2,C,6,2.730000019,Castro Valley High,,Crim-Law Enforcement,0,20124,1,F12,75712,2.5-2.9,1,1,740,420,320,F,257,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
19,2.5-2.9,3.1,Female,Sophomore,3.0-3.4,White,75712,30-44,Continuing,10,75712,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,0,2.373,,W,0,2.730000019,Hanford High,,Communication,0,20124,,F12,75712,2.5-2.9,0,1,840,410,430,F,257,MAJOR: COMMUNICATION
20,3.5-4.0,3.73,Female,Sophomore,3.5-4.0,White,75478,30-44,Continuing,10,75478,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,3.71,3.722,4,A,12,3.650000095,Laguna Hills High,,Pre-Nursing,0,20124,1,F12,75478,3.5-4.0,0,0,1170,580,590,F,257,MAJOR: PRE-NURSING
19,3.0-3.4,3.25,Female,Sophomore,3.0-3.4,White,75712,30-44,Continuing,10,75712,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,2.53,3,2,C,6,3.180000067,Tesoro High,,History,0,20124,1,F12,75712,3.0-3.4,0,0,1070,510,560,F,257,MAJOR: HISTORY
21,3.5-4.0,3.17,Female,Senior,3.0-3.4,Hispanic,75712,105-119,Continuing,10,75712,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,2.31,3.109,2,C,6,3.549999952,Clovis High,,*Kinesiology-General Kines,0,20124,1,F12,75712,3.5-4.0,1,1,760,350,410,F,257,MAJOR: KINESIOLOGY - GENERAL KINESIOLOGY OPTION
21,3.0-3.4,3.9,Female,Senior,3.5-4.0,White,75712,120-139,Continuing,10,75712,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,4,3.914,4,A,12,3.359999895,Cypress High,,Crim-Forensic Behavioral Scien,0,20124,1,F12,75712,3.0-3.4,0,0,1050,550,500,F,257,CRIMINOLOGY - FORENSIC BEHAVIORAL SCIENCES
20,> 4.0,3.87,Male,Junior,3.5-4.0,Hispanic,75478,75-89,Continuing,10,75478,E,Not,Psychology,PSYCH 10,1,N,Hispanic,,1,1,4,3.902,4,A,12,4.199999809,Clovis High,,Chemistry,0,20124,1,F12,75478,> 4.0,0,0,1260,710,550,M,257,MAJOR: CHEMISTRY
22,3.5-4.0,4,Male,PBAC,3.5-4.0,Two or More,75478,0-14,Continuing,10,75478,E,Not,Psychology,PSYCH 10,1,N,Two or More,0,1,1,4,4,4,A,12,3.690000057,California State University  Fresno,,Biology,0,20124,1,F12,75478,3.5-4.0,0,0,1060,510,550,M,257,MAJOR: BIOLOGY
20,3.0-3.4,1.91,Female,Freshman,1.5-1.9,White,75712,15-29,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,White,1,1,1,2.25,2.029,2,C,6,3.160000086,Clovis High,,Undeclared                UGRD,1,20124,1,F12,75712,3.0-3.4,0,0,1290,590,700,F,257,MAJOR: UNDECLARED
18,> 4.0,4,Female,Sophomore,3.5-4.0,White,75478,45-59,Continuing,10,75478,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,White,1,1,1,4,4,4,A,12,4.210000038,Buchanan High,,Art,1,20124,1,F12,75478,> 4.0,0,0,1330,710,620,F,257,MAJOR: ART
25,Unknown,3.61,Female,Junior,3.5-4.0,Unknown,75478,75-89,Continuing,10,75478,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Unknown,0,1,1,3.44,3.583,3,B,9,,Fashion Institute of Design & Merchandising,,Nursing,1,20124,1,F12,75478,Unknown,0,0,1080,510,570,F,257,MAJOR: NURSING
20,3.0-3.4,2.5,Female,Freshman,2.5-2.9,White,75478,15-29,Continuing,10,75478,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,White,1,1,1,2.4,2.457,2,C,6,3.049999952,McLane High,,Animal Science-Basic Animl Sc,1,20124,1,F12,75478,3.0-3.4,1,0,790,450,340,F,257,MAJOR: ANIMAL SCIENCES-SCIENCE OPTION
19,2.0-2.4,2,Male,Freshman,2.0-2.4,African American,75712,15-29,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,African American,1,0,1,1,1.556,0,F,0,2.279999971,St. Elizabeth High,,Comm Disorders - Deaf Educatin,1,20124,0,F12,75712,2.0-2.4,1,1,550,270,280,M,257,MAJOR: COMMUNICATIVE DISORDERS
23,2.5-2.9,3.02,Male,Senior,3.0-3.4,White,75712,105-119,Continuing,10,75712,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,3,3.017,2,C,6,2.75,Templeton High,,M Comm & Journ-Advertising,0,20124,1,F12,75712,2.5-2.9,0,1,900,390,510,M,257,MAJOR: MASS COMMUNICATION AND JOURNALISM - ADVERTISING OPTION
19,2.5-2.9,1.4,Female,Freshman,1.0-1.4,Hispanic,75712,0-14,Continuing,10,75712,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,0,1,2.25,2,1,D,3,2.799999952,San Benito High,,Pre-Business,0,20124,0,F12,75712,2.5-2.9,1,1,820,420,400,F,257,MAJOR: PRE-BUSINESS
18,> 4.0,,Female,Freshman,,White,75478,15-29,First-Time,10,75478,E,Not,Psychology,PSYCH 10,5,N,White,1,1,1,4,4,4,A,12,4.360000134,Tulare High,,Pre-Nursing,0,20124,1,F12,75478,> 4.0,0,0,1290,660,630,F,257,MAJOR: PRE-NURSING
21,Unknown,2.86,Female,Junior,2.5-2.9,Hispanic,75712,75-89,Continuing,10,75712,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,2,2.755,0,F,0,,College Of The Sequoias,,Kinesiology-Exercise Science,0,20124,0,F12,75712,Unknown,0,0,,,,F,257,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
22,Unknown,3.34,Male,Senior,3.0-3.4,Two or More,75478,90-104,Continuing,10,75478,E,Not,Psychology,PSYCH 10,1,N,Two or More,0,0,1,3.23,3.324,3,B,9,,Modesto Junior College,,Kinesiology-Exercise Science,0,20124,1,F12,75478,Unknown,0,0,,,,M,257,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
23,Unknown,2.97,Male,Senior,2.5-2.9,White,75712,90-104,Continuing,10,75712,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,3.6,3.171,3,B,9,,West Hills College at Lemoore,,*M Comm & Journ-Elec Media Prd,0,20124,1,F12,75712,Unknown,0,0,,,,M,257,MAJOR: MASS COMMUNICATION AND JOURNALISM - ELECTRONIC MEDIA PRODUCTION OPTION
20,> 4.0,3.45,Female,Junior,3.0-3.4,White,75712,75-89,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,White,,1,1,3.31,3.421,3,B,9,4.119999886,Sierra High,,Theatre Arts-Dance,1,20124,1,F12,75712,> 4.0,0,0,1310,610,700,F,257,MAJOR: THEATRE ARTS - DANCE OPTION
22,3.5-4.0,3.24,Female,Senior,3.0-3.4,Asian,75712,105-119,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,,1,1,2.92,3.21,3,B,9,3.650000095,Edison High,,Pre-Psychology,1,20124,1,F12,75712,3.5-4.0,1,0,860,460,400,F,257,MAJOR: PRE-PSYCHOLOGY
21,3.5-4.0,2.85,Male,Junior,2.5-2.9,Asian,75478,75-89,Continuing,10,75478,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,1.79,2.685,1,D,3,3.960000038,Sanger High,,Mechanical Engineering,1,20124,0,F12,75478,3.5-4.0,1,0,880,490,390,M,257,MAJOR: MECHANICAL ENGINEERING
22,3.0-3.4,2.07,Male,Junior,2.0-2.4,Hispanic,75478,75-89,Continuing,10,75478,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.58,2.131,1,D,3,3.089999914,Herbert Hoover High,,Kinesiology-Exercise Science,1,20124,0,F12,75478,3.0-3.4,1,1,670,370,300,M,257,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
21,3.0-3.4,2.6,Male,Junior,2.5-2.9,White,75712,75-89,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,White,0,0,1,2.2,2.528,1,D,3,3.119999886,John H. Pitman High,,M Comm & Journ-Public Relation,1,20124,0,F12,75712,3.0-3.4,1,0,1030,570,460,M,257,MAJOR: MASS COMMUNICATION AND JOURNALISM - PUBLIC RELATIONS OPTION
23,Unknown,2.98,Male,Senior,2.5-2.9,Hispanic,75712,90-104,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.31,3.017,3,B,9,,Fresno City College,,Pre-Nursing,1,20124,1,F12,75712,Unknown,0,0,,,,M,257,MAJOR: PRE-NURSING
22,Unknown,2.18,Male,Senior,2.0-2.4,Hispanic,75712,90-104,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,0.6,1.964,0,F,0,,Reedley College,,Crim-Law Enforcement,1,20124,0,F12,75712,Unknown,0,0,,,,M,257,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
19,3.5-4.0,3.56,Female,Sophomore,3.5-4.0,Asian,75712,45-59,Continuing,10,75712,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.47,3.524,3,B,9,4,Central High East Campus,,Chemistry,0,20124,1,F12,75712,3.5-4.0,0,0,1090,550,540,F,257,MAJOR: CHEMISTRY
20,3.0-3.4,3.11,Female,Sophomore,3.0-3.4,Hispanic,75712,45-59,Continuing,10,75712,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,2,2.881,2,C,6,3.349999905,Coalinga High,,* Pre-Physical Therapy,0,20124,1,F12,75712,3.0-3.4,1,1,1020,530,490,F,257,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
20,2.5-2.9,2.22,Female,Sophomore,2.0-2.4,White,75712,45-59,Continuing,10,75712,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,1.2,2.082,0,F,0,2.710000038,Tulare Western High,,Agricultural Business,0,20124,0,F12,75712,2.5-2.9,1,1,880,440,440,F,257,MAJOR: AGRICULTURAL BUSINESS
20,3.5-4.0,2.69,Female,Junior,2.5-2.9,Asian,75478,60-74,Continuing,10,75478,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.23,2.896,4,A,12,3.869999886,Caruthers High,,Kinesiology-Exercise Science,0,20124,1,F12,75478,3.5-4.0,1,0,770,390,380,F,257,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
19,3.5-4.0,4,Male,Sophomore,3.5-4.0,Non-Resident Alien,75478,45-59,Continuing,10,75478,E,Not,Psychology,PSYCH 10,1,N,Non-Resident Alien,1,1,1,4,4,4,A,12,3.539999962,Edison High,,Chemistry,0,20124,1,F12,75478,3.5-4.0,1,0,860,500,360,M,257,MAJOR: CHEMISTRY
20,3.0-3.4,2.74,Male,Sophomore,2.5-2.9,Unknown,75478,45-59,Continuing,10,75478,E,Not,Psychology,PSYCH 10,1,N,Unknown,0,1,1,2.85,2.758,2,C,6,3.079999924,Sunnyside High,,Interior Design,0,20124,1,F12,75478,3.0-3.4,1,1,960,480,480,M,257,MAJOR: INTERIOR DESIGN
19,3.0-3.4,3.59,Male,Sophomore,3.5-4.0,White,75712,45-59,Continuing,10,75712,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,3.75,3.647,3,B,9,3.450000048,Clovis High,,Pre-Nursing,0,20124,1,F12,75712,3.0-3.4,0,0,1130,500,630,M,257,MAJOR: PRE-NURSING
19,3.0-3.4,3,Male,Sophomore,3.0-3.4,White,75478,45-59,Continuing,10,75478,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,2.42,2.776,1,D,3,3.109999895,Merced High,,Kinesiology-Exercise Science,0,20124,0,F12,75478,3.0-3.4,0,0,1310,670,640,M,257,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
20,3.0-3.4,3.06,Male,Sophomore,3.0-3.4,White,75712,30-44,Continuing,10,75712,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,1.31,2.797,1,D,3,3.380000114,Thomas Downey High,,Biology,0,20124,0,F12,75712,3.0-3.4,1,1,930,470,460,M,257,MAJOR: BIOLOGY
21,3.0-3.4,2.91,Male,Junior,2.5-2.9,White,75712,60-74,Continuing,10,75712,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,2.88,2.9,3,B,9,3.140000105,Los Banos High,,Linguistic-Teach Eng as Sec Lg,0,20124,1,F12,75712,3.0-3.4,1,1,860,470,390,M,257,MAJOR: LINGUISTICS - TEACHING ENGLISH AS A SECOND LANGUAGE OPTION
18,> 4.0,3.89,Female,Sophomore,3.5-4.0,Asian,75712,30-44,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,0,1,4,3.925,4,A,12,4.150000095,Golden Valley High,,Pre-Nursing,1,20124,1,F12,75712,> 4.0,0,0,1040,550,490,F,257,MAJOR: PRE-NURSING
19,> 4.0,3.88,Female,Sophomore,3.5-4.0,Asian,75712,30-44,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.23,3.658,3,B,9,4.059999943,Sanger High,,Crim-Forensic Behavioral Scien,1,20124,1,F12,75712,> 4.0,0,1,970,440,530,F,257,CRIMINOLOGY - FORENSIC BEHAVIORAL SCIENCES
21,3.0-3.4,2.62,Female,Sophomore,2.5-2.9,Asian,75712,45-59,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.8,2.661,2,C,6,3.410000086,Roosevelt High,,Pre-Business,1,20124,1,F12,75712,3.0-3.4,1,1,740,370,370,F,257,MAJOR: PRE-BUSINESS
20,3.5-4.0,3.11,Female,Sophomore,3.0-3.4,Asian,75478,45-59,Continuing,10,75478,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,1.54,2.763,1,D,3,3.640000105,Herbert Hoover High,,Pre-Psychology,1,20124,0,F12,75478,3.5-4.0,1,1,660,320,340,F,257,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,3.13,Female,Sophomore,3.0-3.4,Hispanic,75712,30-44,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.38,3.213,4,A,12,3.599999905,Le Grand High,,Health Sci-Comm Health,1,20124,1,F12,75712,3.5-4.0,0,0,1030,530,500,F,257,MAJOR: HEALTH SCIENCE - COMMUNITY HEALTH OPTION
20,3.0-3.4,2.74,Female,Sophomore,2.5-2.9,Hispanic,75478,45-59,Continuing,10,75478,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1,2.661,2,C,6,3.160000086,San Joaquin Memorial High,,Kinesiology-Exercise Science,1,20124,1,F12,75478,3.0-3.4,1,1,870,370,500,F,257,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
20,3.0-3.4,2.04,Female,Sophomore,2.0-2.4,Hispanic,75712,30-44,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1,1.828,0,F,0,3.220000029,Fowler High,,Crim-Forensic Behavioral Scien,1,20124,0,F12,75712,3.0-3.4,1,1,,,,F,257,CRIMINOLOGY - FORENSIC BEHAVIORAL SCIENCES
20,2.5-2.9,2.64,Female,Sophomore,2.5-2.9,Hispanic,75712,45-59,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,0.5,2.179,0,F,0,2.829999924,Coalinga High,,Crim-Victimology,1,20124,0,F12,75712,2.5-2.9,1,1,810,400,410,F,257,MAJOR: CRIMINOLOGY - VICTIMOLOGY OPTION
20,3.0-3.4,3.2,Female,Sophomore,3.0-3.4,Hispanic,75478,45-59,Continuing,10,75478,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,0.79,2.672,0,F,0,3.390000105,Roosevelt High,,Child Development,1,20124,0,F12,75478,3.0-3.4,1,1,750,370,380,F,257,MAJOR: CHILD DEVELOPMENT
19,3.5-4.0,3.39,Female,Sophomore,3.0-3.4,Two or More,75712,45-59,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Two or More,0,0,1,3,3.275,3,B,9,3.650000095,Granada Hills Senior High,,Food & Nutr Sciences-Diet & Fd,1,20124,1,F12,75712,3.5-4.0,0,0,1170,550,620,F,257,MAJOR: FOOD AND NUTRITIONAL SCIENCES - DIETETICS AND FOOD ADMINISTRATION OPTION
21,3.0-3.4,2.72,Female,Junior,2.5-2.9,African American,75712,60-74,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,African American,1,0,1,1.31,2.506,1,D,3,3.299999952,King/Drew Medical Magnet High,,Anthropology,1,20124,0,F12,75712,3.0-3.4,1,1,920,470,450,F,257,MAJOR: ANTHROPOLOGY
20,3.0-3.4,2.63,Female,Junior,2.5-2.9,Asian,75478,60-74,Continuing,10,75478,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,3,2.808,3,B,9,3.180000067,Selma High,,Liberal Studies-Blended Pgm,1,20124,1,F12,75478,3.0-3.4,0,1,830,370,460,F,257,MAJOR: LIBERAL STUDIES - BLENDED PROGRAM
20,3.5-4.0,3.66,Female,Junior,3.5-4.0,Hispanic,75712,60-74,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.46,3.62,3,B,9,3.549999952,Clovis High,,Health Sci-Comm Health,1,20124,1,F12,75712,3.5-4.0,1,0,910,510,400,F,257,MAJOR: HEALTH SCIENCE - COMMUNITY HEALTH OPTION
20,3.0-3.4,3.43,Male,Sophomore,3.0-3.4,Asian,75712,45-59,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.25,3.4,3,B,9,3.099999905,Sunnyside High,,Art - Graphic Design Option,1,20124,1,F12,75712,3.0-3.4,0,0,1010,480,530,M,257,MAJOR: ART - GRAPHIC DESIGN OPTION
19,> 4.0,3.81,Male,Sophomore,3.5-4.0,Asian,75478,45-59,Continuing,10,75478,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.8,3.804,3,B,9,4.320000172,McLane High,,Pre-Nursing,1,20124,1,F12,75478,> 4.0,0,0,1120,530,590,M,257,MAJOR: PRE-NURSING
20,3.0-3.4,2.77,Male,Sophomore,2.5-2.9,Asian,75712,45-59,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,0.64,2.29,0,F,0,3.200000048,Duncan (Erma) Polytechnical High,,Health Sci-Comm Health,1,20124,0,F12,75712,3.0-3.4,1,0,810,440,370,M,257,MAJOR: HEALTH SCIENCE - COMMUNITY HEALTH OPTION
20,3.0-3.4,2.96,Male,Sophomore,2.5-2.9,Asian,75712,45-59,Continuing,10,75712,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.21,2.8,2,C,6,3.349999905,Herbert Hoover High,,Mathematics,1,20124,1,F12,75712,3.0-3.4,1,0,940,540,400,M,257,MAJOR: MATHEMATICS
